Model,Batch,Defect,Level,Run,Passed,Has_Scores,Total_Score,Minimal,Line_Deviation,Jaccard,Levenshtein,Expected_N,Actual_N,Spurious_N,Missed_N,Factor_CODE,Factor_ERROR,Factor_TEST,Factor_DOCSTRING,Factor_SLICE_BLOCK,Factor_SLICE_BACKWARD,Factor_SLICE_FORWARD,Factor_SLICE_UNION,SLICE_BLOCK_Expected_Coverage,SLICE_BLOCK_Actual_Coverage,SLICE_BLOCK_OutOfSlice_Actual_N,SLICE_BACKWARD_Expected_Coverage,SLICE_BACKWARD_Actual_Coverage,SLICE_BACKWARD_OutOfSlice_Actual_N,SLICE_FORWARD_Expected_Coverage,SLICE_FORWARD_Actual_Coverage,SLICE_FORWARD_OutOfSlice_Actual_N,SLICE_UNION_Expected_Coverage,SLICE_UNION_Actual_Coverage,SLICE_UNION_OutOfSlice_Actual_N,Baseline_Volume,Baseline_Effort,Delta_Volume,Delta_Effort,Quartile
grok_4_1_fast,three_way,defect12_py,TEST_SLICE_BLOCK_SLICE_UNION,2,True,True,3,False,25,0.24242424242424243,0.609756,1,6,6,1,0,0,1,0,1,0,0,1,0.0,0.0,6.0,,,,,,,0.0,0.0,6.0,192.29419688230416,999.9298237879816,-2.0986967957653917,41.140281948862025,Q3
grok_4_1_fast,three_way,defect12_py,TEST_SLICE_BACKWARD_SLICE_FORWARD,2,True,True,3,False,25,0.30303030303030304,0.581395,1,4,4,1,0,0,1,0,0,1,1,0,,,,0.0,0.0,4.0,0.0,0.0,4.0,,,,192.29419688230416,999.9298237879816,14.42206476617281,370.9253850387603,Q3
grok_4_1_fast,three_way,defect12_py,TEST_SLICE_BACKWARD_SLICE_UNION,2,False,True,2,False,23,0.28125,0.560976,1,4,4,1,0,0,1,0,0,1,0,1,,,,0.0,0.0,4.0,,,,0.0,0.0,4.0,192.29419688230416,999.9298237879816,-2.0986967957653917,41.140281948862025,Q2
grok_4_1_fast,three_way,defect12_py,TEST_SLICE_FORWARD_SLICE_UNION,2,True,True,2,False,23,0.30303030303030304,0.534884,1,3,3,1,0,0,1,0,0,0,1,1,,,,,,,0.0,0.0,3.0,0.0,0.0,3.0,192.29419688230416,999.9298237879816,14.42206476617281,370.9253850387603,Q2
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_BLOCK_SLICE_BACKWARD,2,False,True,2,False,2,0.9047619047619048,0.05,1,0,0,1,0,0,0,1,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,192.29419688230416,999.9298237879816,0.0,0.0,Q2
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_BLOCK_SLICE_FORWARD,2,False,True,3,False,25,0.2727272727272727,0.581395,1,4,4,1,0,0,0,1,1,0,1,0,0.0,0.0,4.0,,,,0.0,0.0,4.0,,,,192.29419688230416,999.9298237879816,-22.65058435562136,-161.69079718554906,Q3
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_BLOCK_SLICE_UNION,2,False,True,1,False,9,0.7037037037037037,0.173913,1,2,2,1,0,0,0,1,1,0,0,1,0.0,0.0,2.0,,,,,,,0.0,0.0,2.0,192.29419688230416,999.9298237879816,158.95305738026178,931.9300746561312,Q1
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_BACKWARD_SLICE_FORWARD,2,False,True,3,False,25,0.2727272727272727,0.581395,1,4,4,1,0,0,0,1,0,1,1,0,,,,0.0,0.0,4.0,0.0,0.0,4.0,,,,192.29419688230416,999.9298237879816,-22.65058435562136,-161.69079718554906,Q3
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_BACKWARD_SLICE_UNION,2,False,True,2,False,7,0.76,0.136364,1,3,3,1,0,0,0,1,0,1,0,1,,,,0.0,0.0,3.0,,,,0.0,0.0,3.0,192.29419688230416,999.9298237879816,182.11807119214055,1279.5801612534906,Q2
grok_4_1_fast,three_way,defect12_py,DOCSTRING_SLICE_FORWARD_SLICE_UNION,2,False,True,3,False,14,0.6129032258064516,0.254902,1,2,2,1,0,0,0,1,0,0,1,1,,,,,,,0.0,0.0,2.0,0.0,0.0,2.0,192.29419688230416,999.9298237879816,175.0607290587468,1253.1803886504645,Q3
grok_4_1_fast,three_way,defect12_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_FORWARD,2,False,True,3,False,7,0.76,0.136364,1,2,2,1,0,0,0,0,1,1,1,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,192.29419688230416,999.9298237879816,79.55780301577903,409.6731386465236,Q3
grok_4_1_fast,three_way,defect12_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_UNION,2,False,True,2,False,14,0.59375,0.254902,1,2,2,1,0,0,0,0,1,1,0,1,0.0,0.0,2.0,0.0,0.0,2.0,,,,0.0,0.0,2.0,192.29419688230416,999.9298237879816,141.10919921911864,1123.9732921173786,Q2
grok_4_1_fast,three_way,defect12_py,SLICE_BLOCK_SLICE_FORWARD_SLICE_UNION,2,False,True,3,False,24,0.04,0.923077,1,20,19,0,0,0,0,0,1,0,1,1,0.0,0.0,20.0,,,,0.0,0.0,20.0,0.0,0.0,20.0,192.29419688230416,999.9298237879816,-167.02800258378574,-969.6103906297596,Q3
grok_4_1_fast,three_way,defect12_py,SLICE_BACKWARD_SLICE_FORWARD_SLICE_UNION,2,True,True,3,False,8,0.6666666666666666,0.2,1,4,4,1,0,0,0,0,0,1,1,1,,,,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,192.29419688230416,999.9298237879816,0.0,0.0,Q3
grok_4_1_fast,three_way,defect12_py,BASELINE,2,False,True,2,False,25,0.2647058823529412,0.581395,1,4,4,1,1,1,1,1,1,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,192.29419688230416,999.9298237879816,12.165965710725004,205.3090293919796,Q2
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_TEST,3,False,True,3,False,17,0.42857142857142855,0.414634,3,5,3,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,76.86493353855141,456.2761407424284,Q3
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_DOCSTRING,3,False,True,3,False,17,0.38461538461538464,0.459459,3,3,2,2,1,1,0,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-47.164341161941934,-421.4429538956281,Q3
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_SLICE_BLOCK,3,False,True,3,False,17,0.38461538461538464,0.459459,3,3,2,2,1,1,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-47.164341161941934,-421.4429538956281,Q3
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_SLICE_BACKWARD,3,False,True,2,False,17,0.3333333333333333,0.515152,3,11,9,1,1,1,0,0,0,1,0,0,,,,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,14.219775961975614,-522.4019450072005,Q2
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_SLICE_FORWARD,3,False,True,2,False,15,0.36363636363636365,0.483871,3,11,9,1,1,1,0,0,0,0,1,0,,,,,,,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_ERROR_SLICE_UNION,3,False,True,3,False,14,0.4782608695652174,0.388889,3,8,6,1,1,1,0,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.375,5.0,185.4660401983375,1609.5802774355725,4.932063582426167,-399.9923240048381,Q3
grok_4_1_fast,three_way,defect1_py,CODE_TEST_DOCSTRING,3,False,True,1,False,16,0.4,0.444444,3,6,5,2,1,0,1,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,CODE_TEST_SLICE_BLOCK,3,False,True,1,False,15,0.36363636363636365,0.483871,3,11,9,1,1,0,1,0,1,0,0,0,0.3333333333333333,0.0,11.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,CODE_TEST_SLICE_BACKWARD,3,False,True,3,False,13,0.4782608695652174,0.371429,3,8,6,1,1,0,1,0,0,1,0,0,,,,0.3333333333333333,0.125,7.0,,,,,,,185.4660401983375,1609.5802774355725,-18.094247824228063,-538.4008062412715,Q3
grok_4_1_fast,three_way,defect1_py,CODE_TEST_SLICE_FORWARD,3,False,True,3,False,19,0.28,0.575758,3,11,9,1,1,0,1,0,0,0,1,0,,,,,,,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,87.01475687294064,96.38645205416948,Q3
grok_4_1_fast,three_way,defect1_py,CODE_TEST_SLICE_UNION,3,False,True,2,False,13,0.4782608695652174,0.371429,3,8,7,2,1,0,1,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.5,4.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_DOCSTRING_SLICE_BLOCK,3,False,True,2,False,18,0.4,0.5,3,10,8,1,1,0,0,1,1,0,0,0,0.3333333333333333,0.0,10.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-2.0675401694912523,-417.4900272480713,Q2
grok_4_1_fast,three_way,defect1_py,CODE_DOCSTRING_SLICE_BACKWARD,3,False,True,2,False,15,0.36363636363636365,0.483871,3,11,9,1,1,0,0,1,0,1,0,0,,,,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_DOCSTRING_SLICE_FORWARD,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,1,0,0,1,0,,,,,,,0.3333333333333333,0.42857142857142855,4.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_DOCSTRING_SLICE_UNION,3,False,True,3,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,1,0,0,0,1,,,,,,,,,,0.6666666666666666,0.42857142857142855,4.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q3
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_BLOCK_SLICE_BACKWARD,3,False,True,3,False,15,0.36363636363636365,0.483871,3,11,9,1,1,0,0,0,1,1,0,0,0.3333333333333333,0.0,11.0,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q3
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_BLOCK_SLICE_FORWARD,3,False,True,3,False,17,0.4074074074074074,0.435897,3,4,3,2,1,0,0,0,1,0,1,0,0.3333333333333333,0.0,4.0,,,,0.3333333333333333,0.75,1.0,,,,185.4660401983375,1609.5802774355725,0.0,0.0,Q3
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_BLOCK_SLICE_UNION,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,0,1,0,0,1,0.3333333333333333,0.0,7.0,,,,,,,0.6666666666666666,0.42857142857142855,4.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_BACKWARD_SLICE_FORWARD,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,0,0,1,1,0,,,,0.3333333333333333,0.0,7.0,0.3333333333333333,0.42857142857142855,4.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_BACKWARD_SLICE_UNION,3,False,True,3,False,15,0.36363636363636365,0.483871,3,11,9,1,1,0,0,0,0,1,0,1,,,,0.3333333333333333,0.0,11.0,,,,0.6666666666666666,0.36363636363636365,7.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q3
grok_4_1_fast,three_way,defect1_py,CODE_SLICE_FORWARD_SLICE_UNION,3,False,True,2,False,15,0.36363636363636365,0.483871,3,11,9,1,1,0,0,0,0,0,1,1,,,,,,,0.3333333333333333,0.36363636363636365,7.0,0.6666666666666666,0.36363636363636365,7.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_TEST_DOCSTRING,3,False,True,1,False,16,0.4782608695652174,0.444444,3,11,8,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-15.822427671654737,-771.3412508331396,Q1
grok_4_1_fast,three_way,defect1_py,ERROR_TEST_SLICE_BLOCK,3,False,True,3,False,17,0.4074074074074074,0.435897,3,2,1,2,0,1,1,0,1,0,0,0,0.3333333333333333,0.5,1.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-31.734930401080906,-283.6494554342337,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_TEST_SLICE_BACKWARD,3,False,True,3,False,17,0.4074074074074074,0.435897,3,2,1,2,0,1,1,0,0,1,0,0,,,,0.3333333333333333,0.5,1.0,,,,,,,185.4660401983375,1609.5802774355725,152.50836579867885,1623.2183886228452,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_TEST_SLICE_FORWARD,3,False,True,2,False,17,0.3333333333333333,0.515152,3,11,9,1,0,1,1,0,0,0,1,0,,,,,,,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,33.258784901182054,-228.16032943860637,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_TEST_SLICE_UNION,3,False,True,3,False,21,0.2857142857142857,0.567568,3,12,10,1,0,1,1,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.3333333333333333,8.0,185.4660401983375,1609.5802774355725,60.65833785972285,1261.8707999084656,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_DOCSTRING_SLICE_BLOCK,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,0,1,0,1,1,0,0,0,0.3333333333333333,0.0,7.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-47.164341161941934,-827.6437482682586,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_DOCSTRING_SLICE_BACKWARD,3,False,True,1,False,15,0.36363636363636365,0.483871,3,11,9,1,0,1,0,1,0,1,0,0,,,,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,ERROR_DOCSTRING_SLICE_FORWARD,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,0,1,0,1,0,0,1,0,,,,,,,0.3333333333333333,0.42857142857142855,4.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_DOCSTRING_SLICE_UNION,3,False,True,3,False,25,0.2,0.675676,3,13,11,1,0,1,0,1,0,0,0,1,,,,,,,,,,0.6666666666666666,0.38461538461538464,8.0,185.4660401983375,1609.5802774355725,122.2420010825281,1066.1418206589112,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_BLOCK_SLICE_BACKWARD,3,False,True,2,False,15,0.36363636363636365,0.483871,3,11,9,1,0,1,0,0,1,1,0,0,0.3333333333333333,0.0,11.0,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,-47.164341161941934,-827.6437482682586,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_BLOCK_SLICE_FORWARD,3,False,True,2,False,17,0.38461538461538464,0.459459,3,8,6,1,0,1,0,0,1,0,1,0,0.3333333333333333,0.0,8.0,,,,0.3333333333333333,0.375,5.0,,,,185.4660401983375,1609.5802774355725,14.219775961975614,-522.4019450072005,Q2
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_BLOCK_SLICE_UNION,3,False,True,3,False,20,0.3448275862068966,0.5,3,6,5,2,0,1,0,0,1,0,0,1,0.3333333333333333,0.0,6.0,,,,,,,0.6666666666666666,0.5,3.0,185.4660401983375,1609.5802774355725,64.51641574865786,403.43634150602225,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_BACKWARD_SLICE_FORWARD,3,False,True,3,False,12,0.5,0.352941,3,8,6,1,0,1,0,0,0,1,1,0,,,,0.3333333333333333,0.0,8.0,0.3333333333333333,0.375,5.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_BACKWARD_SLICE_UNION,3,False,True,3,False,19,0.35714285714285715,0.487179,3,4,3,2,0,1,0,0,0,1,0,1,,,,0.3333333333333333,0.5,2.0,,,,0.6666666666666666,0.75,1.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q3
grok_4_1_fast,three_way,defect1_py,ERROR_SLICE_FORWARD_SLICE_UNION,3,False,True,1,False,13,0.4782608695652174,0.371429,3,7,5,1,0,1,0,0,0,0,1,1,,,,,,,0.3333333333333333,0.42857142857142855,4.0,0.6666666666666666,0.42857142857142855,4.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,TEST_DOCSTRING_SLICE_BLOCK,3,False,True,3,False,15,0.46153846153846156,0.384615,3,2,1,2,0,0,1,1,1,0,0,0,0.3333333333333333,0.5,1.0,,,,,,,,,,185.4660401983375,1609.5802774355725,11.687347332672203,46.50817782490958,Q3
grok_4_1_fast,three_way,defect1_py,TEST_DOCSTRING_SLICE_BACKWARD,3,False,True,2,False,15,0.36363636363636365,0.483871,3,11,9,1,0,0,1,1,0,1,0,0,,,,0.3333333333333333,0.0,11.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
grok_4_1_fast,three_way,defect1_py,TEST_DOCSTRING_SLICE_FORWARD,3,False,True,3,False,17,0.3333333333333333,0.515152,3,11,9,1,0,0,1,1,0,0,1,0,,,,,,,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,35.672286216312244,-282.7503189476736,Q3
grok_4_1_fast,three_way,defect1_py,TEST_DOCSTRING_SLICE_UNION,3,False,True,3,False,12,0.5,0.352941,3,8,6,1,0,0,1,1,0,0,0,1,,,,,,,,,,0.6666666666666666,0.375,5.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q3
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_BLOCK_SLICE_BACKWARD,3,False,True,1,False,15,0.4166666666666667,0.428571,3,7,6,2,0,0,1,0,1,1,0,0,0.3333333333333333,0.0,7.0,0.3333333333333333,0.0,7.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_BLOCK_SLICE_FORWARD,3,False,True,1,False,12,0.5,0.352941,3,8,6,1,0,0,1,0,1,0,1,0,0.3333333333333333,0.0,8.0,,,,0.3333333333333333,0.375,5.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_BLOCK_SLICE_UNION,3,False,True,3,False,17,0.38461538461538464,0.459459,3,3,2,2,0,0,1,0,1,0,0,1,0.3333333333333333,0.6666666666666666,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,185.4660401983375,1609.5802774355725,-47.164341161941934,-421.4429538956281,Q3
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_BACKWARD_SLICE_FORWARD,3,False,True,2,False,18,0.37037037037037035,0.473684,3,6,5,2,0,0,1,0,0,1,1,0,,,,0.3333333333333333,0.0,6.0,0.3333333333333333,0.5,3.0,,,,185.4660401983375,1609.5802774355725,-2.0675401694912523,-417.4900272480713,Q2
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_BACKWARD_SLICE_UNION,3,False,True,3,False,17,0.30434782608695654,0.548387,3,13,10,0,0,0,1,0,0,1,0,1,,,,0.3333333333333333,0.15384615384615385,11.0,,,,0.6666666666666666,0.46153846153846156,7.0,185.4660401983375,1609.5802774355725,-15.822427671654737,-591.7186022754754,Q3
grok_4_1_fast,three_way,defect1_py,TEST_SLICE_FORWARD_SLICE_UNION,3,False,True,3,False,15,0.36363636363636365,0.483871,3,11,9,1,0,0,1,0,0,0,1,1,,,,,,,0.3333333333333333,0.36363636363636365,7.0,0.6666666666666666,0.36363636363636365,7.0,185.4660401983375,1609.5802774355725,-47.164341161941934,-827.6437482682586,Q3
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_BACKWARD,3,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,0,0,0,1,1,1,0,0,0.3333333333333333,0.0,7.0,0.3333333333333333,0.0,7.0,,,,,,,185.4660401983375,1609.5802774355725,-47.164341161941934,-827.6437482682586,Q2
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_FORWARD,3,False,True,3,False,12,0.5,0.352941,3,9,6,0,0,0,0,1,1,0,1,0,0.3333333333333333,0.1111111111111111,8.0,,,,0.3333333333333333,0.3333333333333333,6.0,,,,185.4660401983375,1609.5802774355725,-58.088834937753475,-864.9135389890808,Q3
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_UNION,3,False,True,3,False,19,0.39285714285714285,0.463415,3,2,2,3,0,0,0,1,1,0,0,1,0.3333333333333333,0.0,2.0,,,,,,,0.6666666666666666,0.5,1.0,185.4660401983375,1609.5802774355725,46.72676929039869,545.459235631761,Q3
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_BACKWARD_SLICE_FORWARD,3,False,True,2,False,17,0.3333333333333333,0.515152,3,11,9,1,0,0,0,1,0,1,1,0,,,,0.3333333333333333,0.0,11.0,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,14.219775961975614,-522.4019450072005,Q2
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_BACKWARD_SLICE_UNION,3,False,True,4,False,19,0.4074074074074074,0.538462,3,4,3,2,0,0,0,1,0,1,0,1,,,,0.3333333333333333,0.5,2.0,,,,0.6666666666666666,0.75,1.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q4
grok_4_1_fast,three_way,defect1_py,DOCSTRING_SLICE_FORWARD_SLICE_UNION,3,False,True,2,False,17,0.4074074074074074,0.435897,3,1,1,3,0,0,0,1,0,0,1,1,,,,,,,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q2
grok_4_1_fast,three_way,defect1_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_FORWARD,3,False,True,3,False,17,0.3333333333333333,0.515152,3,11,9,1,0,0,0,0,1,1,1,0,0.3333333333333333,0.0,11.0,0.3333333333333333,0.0,11.0,0.3333333333333333,0.36363636363636365,7.0,,,,185.4660401983375,1609.5802774355725,33.258784901182054,-228.16032943860637,Q3
grok_4_1_fast,three_way,defect1_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_UNION,3,False,True,2,False,15,0.391304347826087,0.454545,3,11,9,1,0,0,0,0,1,1,0,1,0.3333333333333333,0.0,11.0,0.3333333333333333,0.0,11.0,,,,0.6666666666666666,0.36363636363636365,7.0,185.4660401983375,1609.5802774355725,33.258784901182054,-228.16032943860637,Q2
grok_4_1_fast,three_way,defect1_py,SLICE_BLOCK_SLICE_FORWARD_SLICE_UNION,3,False,True,4,False,17,0.4074074074074074,0.435897,3,1,1,3,0,0,0,0,1,0,1,1,0.3333333333333333,0.0,1.0,,,,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q4
grok_4_1_fast,three_way,defect1_py,SLICE_BACKWARD_SLICE_FORWARD_SLICE_UNION,3,False,True,3,False,17,0.4074074074074074,0.435897,3,1,1,3,0,0,0,0,0,1,1,1,,,,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q3
grok_4_1_fast,three_way,defect1_py,BASELINE,3,False,True,3,False,17,0.4074074074074074,0.435897,3,2,1,2,1,1,1,1,1,1,1,1,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.5,1.0,185.4660401983375,1609.5802774355725,-31.734930401080906,-283.6494554342337,Q3
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_TEST,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_DOCSTRING,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_SLICE_BLOCK,3,True,True,5,True,0,1.0,0.0,1,2,1,0,1,1,0,0,1,0,0,0,0.0,0.0,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_SLICE_BACKWARD,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,1,0,0,0,1,0,0,,,,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_SLICE_FORWARD,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,1,0,0,0,0,1,0,,,,,,,0.0,0.0,2.0,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_ERROR_SLICE_UNION,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,1,0,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_TEST_DOCSTRING,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_TEST_SLICE_BLOCK,3,True,True,5,True,0,1.0,0.0,1,2,1,0,1,0,1,0,1,0,0,0,0.0,0.0,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_TEST_SLICE_BACKWARD,3,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,1,0,0,1,0,0,,,,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_TEST_SLICE_FORWARD,3,True,True,4,True,0,1.0,0.0,1,2,1,0,1,0,1,0,0,0,1,0,,,,,,,0.0,0.0,2.0,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_TEST_SLICE_UNION,3,True,True,5,True,0,1.0,0.0,1,2,1,0,1,0,1,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,0.0,0.0,Q4
grok_4_1_fast,three_way,defect2_py,CODE_DOCSTRING_SLICE_BLOCK,3,True,True,5,False,2,0.7142857142857143,0.166667,1,4,3,0,1,0,0,1,1,0,0,0,0.0,0.5,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,-45.973582527608784,-259.4033958386756,Q4
